Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,explain,How often doctor explained things,Usually,Children,10.278018289518299,1.42957673875945,10.3,1.43,,TRUE,906,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,explain,How often doctor explained things,Usually,Children,8.91706117125511,1.25973835337485,8.9,1.26,,TRUE,1032,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,explain,How often doctor explained things,Sometimes/Never,Children,7.43936676072479,1.41496058387376,7.4,1.41,,TRUE,627,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,explain,How often doctor explained things,Sometimes/Never,Children,,,,,,TRUE,165,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,explain,How often doctor explained things,Sometimes/Never,Children,5.30605417809244,1.3125734965245601,5.3,1.31,,TRUE,495,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,explain,How often doctor explained things,Sometimes/Never,Children,3.4166101724756195,0.8841115666683319,3.4,0.88,,TRUE,906,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,explain,How often doctor explained things,Sometimes/Never,Children,1.7460921546332697,0.51391825984683,1.7,0.51,,TRUE,1032,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,Children,,,,,,TRUE,627,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,Children,1.37366832750985,0.864823477381337,1.4,0.86,*,TRUE,165,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,Children,0.3649722983027,0.212455713186443,0.4,0.21,*,TRUE,495,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,Children,0.269090634841472,0.15992786207562498,0.3,0.16,*,TRUE,906,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,Children,0.672900667483457,0.297830578492494,0.7,0.3,*,TRUE,1032,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,explain,How often doctor explained things,Always,Adults,59.330757203553596,0.75372422492967,59.3,0.75,,TRUE,10566,"How often doctor explained things, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,explain,How often doctor explained things,Usually,Adults,33.1482264050254,0.699665027552298,33.1,0.7,,TRUE,10566,"How often doctor explained things, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,explain,How often doctor explained things,Sometimes/Never,Adults,6.43808965711443,0.305915571616522,6.4,0.31,,TRUE,10566,"How often doctor explained things, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,Adults,1.08292673430662,0.119035923749556,1.1,0.12,,TRUE,10566,"How often doctor explained things, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,explain,How often doctor explained things,Always,Children,86.2176535529272,0.884962412955916,86.2,0.88,,TRUE,3225,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,explain,How often doctor explained things,Usually,Children,9.76539446853721,0.8006766561948789,9.8,0.8,,TRUE,3225,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,explain,How often doctor explained things,Sometimes/Never,Children,3.55546595126622,0.452911022738371,3.6,0.45,,TRUE,3225,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,Children,0.461486027269382,0.13438803279559,0.5,0.13,,TRUE,3225,"How often doctor explained things, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,respect,How often doctor showed respect,Always,Adults,59.036683765421,1.89899044382618,59,1.9,,TRUE,1442,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,respect,How often doctor showed respect,Always,Adults,61.46398395617369,2.8095137436602102,61.5,2.81,,TRUE,515,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,respect,How often doctor showed respect,Always,Adults,62.6190311041932,1.8563143024737299,62.6,1.86,,TRUE,1335,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,respect,How often doctor showed respect,Always,Adults,63.127318206405505,1.42267158548854,63.1,1.42,,TRUE,2782,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,respect,How often doctor showed respect,Always,Adults,64.0190729071645,1.10731539900999,64,1.11,,TRUE,4492,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,respect,How often doctor showed respect,Usually,Adults,26.337178112625597,1.71693740400474,26.3,1.72,,TRUE,1442,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,respect,How often doctor showed respect,Usually,Adults,27.9234030988344,2.6078398016586997,27.9,2.61,,TRUE,515,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,respect,How often doctor showed respect,Usually,Adults,28.453723799914297,1.77340724414731,28.5,1.77,,TRUE,1335,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,respect,How often doctor showed respect,Usually,Adults,28.1366430543916,1.2166957502562599,28.1,1.22,,TRUE,2782,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,respect,How often doctor showed respect,Usually,Adults,29.7922456229936,1.08765721223108,29.8,1.09,,TRUE,4492,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Adults,12.716903768353598,1.29399599169045,12.7,1.29,,TRUE,1442,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Adults,8.78290036534354,1.6518469117139298,8.8,1.65,,TRUE,515,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Adults,7.87289581064567,0.967371676221751,7.9,0.97,,TRUE,1335,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Adults,7.80291448071911,0.705435916274823,7.8,0.71,,TRUE,2782,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Adults,5.38603409046051,0.423269343724301,5.4,0.42,,TRUE,4492,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Adults,1.90923435359989,0.500566259312069,1.9,0.5,,TRUE,1442,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Adults,1.8297125796483502,0.5274009475900959,1.8,0.53,,TRUE,515,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Adults,1.05434928524684,0.32474177602010995,1.1,0.32,*,TRUE,1335,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Adults,0.933124258483836,0.244591899182474,0.9,0.24,,TRUE,2782,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Adults,0.80264737938133,0.147215491733598,0.8,0.15,,TRUE,4492,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,respect,How often doctor showed respect,Always,Children,83.18514372454709,2.5437301005237196,83.2,2.54,,TRUE,627,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,respect,How often doctor showed respect,Always,Children,85.29035697431169,4.4808920977324895,85.3,4.48,,TRUE,165,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,respect,How often doctor showed respect,Always,Children,88.0669365968019,2.2386355940862397,88.1,2.24,,TRUE,495,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,respect,How often doctor showed respect,Always,Children,89.1948466884656,1.40325038782311,89.2,1.4,,TRUE,906,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,respect,How often doctor showed respect,Always,Children,88.5215592439041,1.5749444496033702,88.5,1.57,,TRUE,1032,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,respect,How often doctor showed respect,Usually,Children,12.0753690971712,2.3601773918776,12.1,2.36,,TRUE,627,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,respect,How often doctor showed respect,Usually,Children,9.24596581226368,3.7189932763475997,9.2,3.72,*,TRUE,165,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,respect,How often doctor showed respect,Usually,Children,8.13856327703515,1.7662279208314697,8.1,1.77,,TRUE,495,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,respect,How often doctor showed respect,Usually,Children,8.02751232079012,1.21926537069884,8,1.22,,TRUE,906,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,respect,How often doctor showed respect,Usually,Children,9.8559737168169,1.4767736778276699,9.9,1.48,,TRUE,1032,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Children,4.73948717828169,1.18606938481329,4.7,1.19,,TRUE,627,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Children,4.97375665958074,2.2887638470147302,5,2.29,*,TRUE,165,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Children,3.39232508312881,1.2230183559865,3.4,1.22,*,TRUE,495,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Children,2.60794658983155,0.859617335655048,2.6,0.86,*,TRUE,906,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Children,1.02741751861822,0.39815341190268194,1,0.4,*,TRUE,1032,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Children,,,,,,TRUE,627,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Children,0.489920553843889,0.49229505231972803,0.5,0.49,*,TRUE,165,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Children,0.40217504303407703,0.23686956147260999,0.4,0.24,*,TRUE,495,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Children,0.16969440091271198,0.124435897730233,0.2,0.12,*,TRUE,906,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Children,0.595049520660774,0.27005532977328195,0.6,0.27,*,TRUE,1032,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,respect,How often doctor showed respect,Always,Adults,63.117218265038,0.70991442801602,63.1,0.71,,TRUE,10566,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,respect,How often doctor showed respect,Usually,Adults,28.8551461325037,0.638760242131731,28.9,0.64,,TRUE,10566,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Adults,7.032978171265759,0.32686893198065603,7,0.33,,TRUE,10566,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Adults,0.994657431192565,0.11304859769437599,1,0.11,,TRUE,10566,"How often doctor showed respect, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,respect,How often doctor showed respect,Always,Children,87.91741399440829,0.876264740650578,87.9,0.88,,TRUE,3225,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,respect,How often doctor showed respect,Usually,Children,9.31978916344138,0.7949446507825321,9.3,0.79,,TRUE,3225,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Children,2.3937820493754898,0.372240993713424,2.4,0.37,,TRUE,3225,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,All persons,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Children,0.36901479277481,0.124025334323039,0.4,0.12,*,TRUE,3225,"How often doctor showed respect, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,time,How often doctor spent enough time,Always,Adults,48.6941378431941,1.96854342926625,48.7,1.97,,TRUE,1442,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,time,How often doctor spent enough time,Always,Adults,54.1146408200018,3.1461100733918,54.1,3.15,,TRUE,515,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,time,How often doctor spent enough time,Always,Adults,51.431555112871294,1.6986527950724102,51.4,1.7,,TRUE,1335,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,time,How often doctor spent enough time,Always,Adults,50.3255343256602,1.35812858236548,50.3,1.36,,TRUE,2782,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,time,How often doctor spent enough time,Always,Adults,51.1522631482191,1.10727625307761,51.2,1.11,,TRUE,4492,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,time,How often doctor spent enough time,Usually,Adults,31.7680341772175,1.78065034873599,31.8,1.78,,TRUE,1442,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,time,How often doctor spent enough time,Usually,Adults,31.1403571838623,2.85952642728454,31.1,2.86,,TRUE,515,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,time,How often doctor spent enough time,Usually,Adults,34.8070323930939,1.71962386545013,34.8,1.72,,TRUE,1335,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,time,How often doctor spent enough time,Usually,Adults,36.1865874886092,1.2599436192278801,36.2,1.26,,TRUE,2782,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,time,How often doctor spent enough time,Usually,Adults,37.557184414862796,1.02026113861582,37.6,1.02,,TRUE,4492,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Adults,17.7358837038236,1.54387715918123,17.7,1.54,,TRUE,1442,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Adults,12.1709549399398,1.75191058567877,12.2,1.75,,TRUE,515,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Adults,12.7307942828802,1.35129865339169,12.7,1.35,,TRUE,1335,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Adults,12.2570634111053,0.815407991846573,12.3,0.82,,TRUE,2782,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Adults,10.3579624532906,0.683974767716538,10.4,0.68,,TRUE,4492,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Adults,1.80194427576486,0.466452497625603,1.8,0.47,,TRUE,1442,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Adults,2.5740470561961,0.721269311101709,2.6,0.72,,TRUE,515,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Adults,1.0306182111546,0.309918882432509,1,0.31,*,TRUE,1335,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Adults,1.23081477462524,0.302730097536341,1.2,0.3,,TRUE,2782,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Adults,0.93258998362754,0.18535519406898002,0.9,0.19,,TRUE,4492,"How often doctor spent enough time, among adults with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,time,How often doctor spent enough time,Always,Children,79.5099507594619,2.247038244554,79.5,2.25,,TRUE,627,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Near-poor,Quality of Care,time,How often doctor spent enough time,Always,Children,71.4990088334051,6.1510952260822505,71.5,6.15,,TRUE,165,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Low income,Quality of Care,time,How often doctor spent enough time,Always,Children,80.16365443550531,2.81240625489443,80.2,2.81,,TRUE,495,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Middle income,Quality of Care,time,How often doctor spent enough time,Always,Children,83.4769272155275,1.9267626401803202,83.5,1.93,,TRUE,906,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,High income,Quality of Care,time,How often doctor spent enough time,Always,Children,86.7271923594664,1.49357569744002,86.7,1.49,,TRUE,1032,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
2021,Population,pctPOP,Percentage of people,Socio-economic status,poverty,Poverty status,Negative or poor,Quality of Care,time,How often doctor spent enough time,Usually,Children,12.847699916504501,1.88602616797935,12.8,1.89,,TRUE,627,"How often doctor spent enough time, among children with a doctor's visit, percentage of people (standard errors), by poverty status, United States"
